escenario;cliente;prod_cod;prod_nom;prod_n2;prod_n3;prod_prov;fec_cod;fec_anno;fec_mes;fec_dia;fec_dia_sem;can_n2;can_n3;geo_mun;geo_dep;valor;cantidad;cliente_top;cliente_top_canal;cliente_top_municipio;producto_top;producto_top_canal;producto_top_municipio
1;4423800;P-8446;Producto -8446;FRAGANCIAS AMBIENTALES;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;40851;6;N;S;S;N;N;N
1;4423800;P-8340;Producto -8340;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;17787;21;N;S;S;N;N;N
1;4423800;P-8364;Producto -8364;FRAGANCIAS AMBIENTALES;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;40851;6;N;S;S;N;N;N
1;4423800;P-8378;Producto -8378;FRAGANCIAS AMBIENTALES;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;40851;6;N;S;S;N;N;N
1;4423800;P-3696;Producto -3696;ALIMENTO PARA GATOS SECO;MASCOTAS Y ANIMALES;PR-064;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;58291;12;N;S;S;N;N;N
1;4423800;P-8368;Producto -8368;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;60537;12;N;S;S;N;N;N
1;4423800;P-8408;Producto -8408;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;57128;24;N;S;S;N;N;N
1;4423800;P-8296;Producto -8296;TALCOS Y SPRAY PARA PIES;CUIDADO PERSONAL;PR-231;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;53057;2;N;S;S;N;N;N
1;4423800;P-8450;Producto -8450;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;65379;12;N;S;S;N;N;N
1;4423800;P-3001;Producto -3001;INSECTICIDAS;HOGAR;PR-056;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;218976;24;N;S;S;N;N;N
1;4423800;P-3757;Producto -3757;ALIMENTO PARA PERROS HUMEDO;MASCOTAS Y ANIMALES;PR-064;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;22113;8;N;S;S;N;N;N
1;4423800;P-8416;Producto -8416;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;51553;4;N;S;S;N;N;N
1;4423800;P-8309;Producto -8309;FRAGANCIAS AMBIENTALES;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;75394;12;N;S;S;N;N;N
1;4423800;P-8407;Producto -8407;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;20328;24;N;S;S;N;N;N
1;4423800;P-3692;Producto -3692;ALIMENTO PARA PERROS SECO;MASCOTAS Y ANIMALES;PR-064;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;146815;1;N;S;S;N;N;N
1;4423800;P-8348;Producto -8348;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-075;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;57128;24;N;S;S;N;N;N
1;4423800;P-3758;Producto -3758;ALIMENTO PARA PERROS HUMEDO;MASCOTAS Y ANIMALES;PR-064;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;82924;30;N;S;S;N;N;N
1;4423800;P-6115;Producto -6115;LIMPIADORES LIQUIDOS PISOS;HOGAR;PR-096;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;25513;12;N;S;S;N;N;N
1;4423800;P-3744;Producto -3744;ALIMENTO PARA GATOS SECO;MASCOTAS Y ANIMALES;PR-064;20220922;2022;09;22;JUEVES;MINIMERCADO;MINIMERCADO;ARAUCA;Arauca;58291;12;N;S;S;N;N;N
1;5282897;P-3108;Producto -3108;COPITOS;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;35476;6;N;N;N;N;N;N
1;5282897;P-3084;Producto -3084;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;47476;3;N;N;N;N;N;N
1;5282897;P-3085;Producto -3085;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;51649;3;N;N;N;N;N;N
1;5282897;P-3138;Producto -3138;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;29159;1;N;N;N;N;N;N
1;5282897;P-3174;Producto -3174;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;56693;6;N;N;N;N;N;N
1;5282897;P-3148;Producto -3148;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;21564;2;N;N;N;N;N;N
1;5282897;P-3198;Producto -3198;TAMPONES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;22376;2;N;N;N;N;N;N
1;5282897;P-3095;Producto -3095;PROTECTORES DIARIOS;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;35238;3;N;N;N;N;N;N
1;5282897;P-3092;Producto -3092;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;21680;2;N;N;N;N;N;N
1;5282897;P-3177;Producto -3177;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;24347;6;N;N;N;N;N;N
1;5282897;P-3063;Producto -3063;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;77677;4;N;N;N;N;N;N
1;5282897;P-3049;Producto -3049;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;84865;6;N;N;N;N;N;N
1;5282897;P-3198;Producto -3198;TAMPONES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;67127;6;N;N;N;N;N;N
1;5282897;P-3168;Producto -3168;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;57852;2;N;N;N;N;N;N
1;5282897;P-3187;Producto -3187;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;PR-035;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;-121733;-2;N;N;N;N;N;N
1;5282897;P-3056;Producto -3056;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;82083;12;N;N;N;S;N;N
1;5282897;P-3169;Producto -3169;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;82083;12;N;N;N;N;N;N
1;5282897;P-3143;Producto -3143;JABON DE TOCADOR;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;11903;3;N;N;N;N;N;N
1;5282897;P-3095;Producto -3095;PROTECTORES DIARIOS;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;70476;6;N;N;N;N;N;N
1;5282897;P-3103;Producto -3103;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;32346;3;N;N;N;N;N;N
1;5282897;P-3091;Producto -3091;PROTECTORES DIARIOS;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;35238;3;N;N;N;N;N;N
1;5282897;P-3038;Producto -3038;JABON DE TOCADOR;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;27067;3;N;N;N;N;N;N
1;5282897;P-3155;Producto -3155;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;23999;1;N;N;N;N;N;N
1;5282897;P-3056;Producto -3056;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;82083;12;N;N;N;S;N;N
1;5282897;P-3219;Producto -3219;TAMPONES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;26897;4;N;N;N;N;N;N
1;5282897;P-3038;Producto -3038;JABON DE TOCADOR;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;54134;6;N;N;N;N;N;N
1;5282897;P-3141;Producto -3141;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;9797;1;N;N;N;N;N;N
1;5282897;P-3087;Producto -3087;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;21564;2;N;N;N;N;N;N
1;5282897;P-3190;Producto -3190;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;119646;6;N;N;N;N;N;N
1;5282897;P-3046;Producto -3046;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;126138;16;N;N;N;N;N;N
1;5282897;P-3106;Producto -3106;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;34433;2;N;N;N;N;N;N
1;5282897;P-3039;Producto -3039;JABON DE TOCADOR;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;72178;8;N;N;N;N;N;N
1;5282897;P-3055;Producto -3055;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;56693;6;N;N;N;N;N;N
1;5282897;P-3088;Producto -3088;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;32346;3;N;N;N;N;N;N
1;5282897;P-3032;Producto -3032;PROTECTORES DIARIOS;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;11965;6;N;N;N;N;N;N
1;5282897;P-3037;Producto -3037;JABON DE TOCADOR;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;11903;3;N;N;N;N;N;N
1;5282897;P-3114;Producto -3114;HILOS Y SEDA DENTAL;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;51615;6;N;N;N;N;N;N
1;5282897;P-3109;Producto -3109;COPITOS;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;55649;6;N;N;N;N;N;N
1;5282897;P-3100;Producto -3100;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;17970;1;N;N;N;N;N;N
1;5282897;P-3044;Producto -3044;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;116516;6;N;N;N;N;N;N
1;5282897;P-3103;Producto -3103;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;32346;3;N;N;N;N;N;N
1;5282897;P-3047;Producto -3047;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;63069;8;N;N;N;N;N;N
1;5282897;P-3161;Producto -3161;JABON DE TOCADOR;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;23805;6;N;N;N;N;N;N
1;5282897;P-3140;Producto -3140;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;10782;1;N;N;N;N;N;N
1;5282897;P-3102;Producto -3102;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;32346;3;N;N;N;N;N;N
1;5282897;P-3159;Producto -3159;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;56693;6;N;N;N;N;N;N
1;5282897;P-3049;Producto -3049;ENJUAGUES BUCALES;CUIDADO PERSONAL;PR-035;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;42433;3;N;N;N;N;N;N
1;5282897;P-3102;Producto -3102;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;21564;2;N;N;N;N;N;N
1;5282897;P-3078;Producto -3078;CUIDADO CORPORAL BEBES Y NINOS;BEBES Y NINOS;PR-035;20220929;2022;09;29;JUEVES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;35303;3;N;N;N;N;N;N
1;4427296;P-8175;Producto -8175;JABON DE TOCADOR;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;42816;4;N;N;N;N;N;N
1;4427296;P-13514;Producto -13514;OFERTAS;OFERTAS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;9731;4;N;N;N;N;N;N
1;4427296;P-4333;Producto -4333;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;130588;12;N;N;N;N;N;N
1;4427296;P-8159;Producto -8159;JABON DE TOCADOR;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;20391;2;N;N;N;N;N;N
1;4427296;P-8288;Producto -8288;FIJACION;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;29565;6;N;N;N;N;N;N
1;4427296;P-4533;Producto -4533;DESMANCHADORES;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;26188;6;N;N;N;N;N;N
1;4427296;P-4511;Producto -4511;DETERGENTES;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;70181;6;N;N;N;N;N;N
1;4427296;P-10642;Producto -10642;FIBRAS Y PANOS ABSORBENTES;HOGAR;PR-357;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;19989;1;N;N;N;N;N;N
1;4427296;P-12122;Producto -12122;MARGARINAS/MANTEQUILLAS;ALIMENTOS;PR-347;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;117015;12;N;N;N;N;N;N
1;4427296;P-3975;Producto -3975;PANITOS HUMEDOS BEBES Y NINOS;BEBES Y NINOS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;22974;6;N;N;N;N;N;N
1;4427296;P-4134;Producto -4134;TOALLAS DE COCINA;HOGAR;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;75459;12;N;N;N;N;N;N
1;4427296;P-4267;Producto -4267;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;104198;9;N;N;N;N;N;N
1;4427296;P-4084;Producto -4084;TOALLAS DE COCINA;HOGAR;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;50155;12;N;N;N;N;N;N
1;4427296;P-4445;Producto -4445;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;36206;4;N;N;N;N;N;N
1;4427296;P-8207;Producto -8207;JABON DE TOCADOR;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;21733;3;N;N;N;N;N;N
1;4427296;P-12108;Producto -12108;MARGARINAS/MANTEQUILLAS;ALIMENTOS;PR-347;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;59949;10;N;N;N;N;N;N
1;4427296;P-10657;Producto -10657;FIBRAS Y PANOS ABSORBENTES;HOGAR;PR-357;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;13820;1;N;N;N;N;N;N
1;4427296;P-10658;Producto -10658;FIBRAS Y PANOS ABSORBENTES;HOGAR;PR-357;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;23815;1;N;N;N;N;N;N
1;4427296;P-4547;Producto -4547;CERAS Y PROTECTORES PISOS;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;90993;4;N;N;N;N;N;N
1;4427296;P-4224;Producto -4224;PAPEL HIGIENICO;HOGAR;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;187162;12;N;N;N;N;N;N
1;4427296;P-8179;Producto -8179;REPELENTES;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;18513;2;N;N;N;N;N;N
1;4427296;P-5421;Producto -5421;INSECTICIDAS;HOGAR;PR-009;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;71721;6;N;N;N;N;N;N
1;4427296;P-10641;Producto -10641;FIBRAS Y PANOS ABSORBENTES;HOGAR;PR-357;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;19989;1;N;N;N;N;N;N
1;4427296;P-13652;Producto -13652;OFERTAS;OFERTAS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;13533;3;N;N;N;N;N;N
1;4427296;P-4534;Producto -4534;DESMANCHADORES;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;26188;6;N;N;N;N;N;N
1;4427296;P-65974;Producto -65974;FIJACION;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;29565;6;N;N;N;N;N;N
1;4427296;P-8188;Producto -8188;BLOQUEADOR SOLAR;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;54642;2;N;N;N;N;N;N
1;4427296;P-8188;Producto -8188;BLOQUEADOR SOLAR;CUIDADO PERSONAL;PR-231;20220909;2022;09;09;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;-54642;-2;N;N;N;N;N;N
1;4427296;P-4017;Producto -4017;PANITOS HUMEDOS BEBES Y NINOS;BEBES Y NINOS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;20476;6;N;N;N;N;N;N
1;4427296;P-4465;Producto -4465;DETERGENTES;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;63696;6;N;N;N;N;N;N
1;4427296;P-8311;Producto -8311;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;PR-075;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;47238;6;N;N;N;N;N;N
1;4427296;P-10639;Producto -10639;FIBRAS Y PANOS ABSORBENTES;HOGAR;PR-357;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;15517;1;N;N;N;N;N;N
1;4427296;P-10755;Producto -10755;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;PR-018;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;9952;6;N;N;N;N;N;N
1;4427296;P-3971;Producto -3971;PANITOS HUMEDOS BEBES Y NINOS;BEBES Y NINOS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;39371;6;N;N;N;N;N;N
1;4427296;P-4504;Producto -4504;LIMPIAVIDRIOS;HOGAR;PR-229;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;32902;6;N;N;N;N;N;N
1;4427296;P-13499;Producto -13499;OFERTAS;OFERTAS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;11737;2;N;N;N;N;N;N
1;4427296;P-7487;Producto -7487;INFUSIONES;ALIMENTOS;PR-054;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;123398;48;N;N;N;N;N;N
1;4427296;P-7544;Producto -7544;INFUSIONES;ALIMENTOS;PR-054;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;36683;6;N;N;N;N;N;N
1;4427296;P-5331;Producto -5331;INSECTICIDAS;HOGAR;PR-009;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;53793;6;N;N;N;N;N;N
1;4427296;P-13649;Producto -13649;OFERTAS;OFERTAS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;2802;2;N;N;N;N;N;N
1;4427296;P-4237;Producto -4237;PAPEL HIGIENICO;HOGAR;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;108336;16;N;N;N;N;N;N
1;4427296;P-13533;Producto -13533;OFERTAS;OFERTAS;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;21054;2;N;N;N;N;N;N
1;4427296;P-3941;Producto -3941;SERVILLETAS;HOGAR;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;95975;18;N;N;N;N;N;N
1;4427296;P-8283;Producto -8283;REPELENTES;CUIDADO PERSONAL;PR-231;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;30823;2;N;N;N;N;N;N
1;4427296;P-8283;Producto -8283;REPELENTES;CUIDADO PERSONAL;PR-231;20220909;2022;09;09;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;-30823;-2;N;N;N;N;N;N
1;4427296;P-4067;Producto -4067;SERVILLETAS;HOGAR;PR-241;20220907;2022;09;07;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;52380;32;N;N;N;N;N;N
1;4427296;P-10770;Producto -10770;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;PR-018;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;27736;6;N;N;N;N;N;N
1;4427612;P-6081;Producto -6081;ACEITES Y MANTECAS;ALIMENTOS;PR-096;20220917;2022;09;17;SABADO;SUPERMERCADOS;SUPERMERCADOS;CUCUTA;Norte de Santander;259915;16;N;N;N;S;S;N
